Id,EquipmentId,ItemNumber,RegistrationNumber,TrackedBy,Number,StatusId,StatusName,IsOptional,ControlNumber,Type,ATACode,ManufacturingMaintenanceCode,Description,LastUpdated,DateReported,ReportedHours,ReportedLandings,ReportedCycles,ReportedRIN,Category,HardNextDueDate,HardNextDueHours,HardNextDueLandings,HardNextDueCycles,HardNextDueRIN,DiscrepancyTypeId,DiscrepancyTypeName,DelayStatus,ActionCode,PreliminaryInspectionRequired,IsAircraftGrounded,Reference,HiddenDamageInspectionRequired,DiscoveryPoint,DiscoveredBy,ReportedInformationNotes,InterruptionHours,WorkHours,ResolvedAt,CorrectiveActionNotes,ResolvedBy,LogDate,LogCycles,LogHours,LogLandings,LogRIN,Created
50435576-42f8-4f41-8ddf-c097766da6f9,37033,1401,N943JS,Airframe ,20230224165030,1,Open,False,,DISCREPANCY,23,,INTERCOM STATIC WHEN ONE OR BOTH INTERCOM BUTTONS SELECTED,2023-02-24T21:52:22.6962555Z,2023-02-24,8225.8,5812,,,,,,,,,2,Non-Routine,NODELAY,,False,True,PILOT,False,INFLIGHT NO ABORT,TIM HARTMAN,,,,,,,,,,,,2023-02-24T21:52:22.6962555Z
8d2a833c-fdd2-43cf-9e2e-ca4567893e50,37033,1400,N943JS,Airframe ,20230224164852,1,Open,False,,DISCREPANCY,23,,HF RADIO DID NOT WORK,2023-02-24T21:50:25.8896777Z,2023-02-24,8225.8,5812,,,,,,,,,2,Non-Routine,NODELAY,,False,True,PILOT,False,IN FLIGHT NO ABORT,TIM HARTMAN,,,,,,,,,,,,2023-02-24T21:50:25.8896777Z
b9e69e41-3bae-47b8-b059-a5aae1c96f76,37033,1391,N943JS,Airframe ,20230125064450,3,Deferred,False,943-01-17-23CTW1,NEF,25,,galley hot water nozzle will not discharge water when button is pushed,2023-01-25T11:45:38.3310351Z,2023-01-17,,,,,D,2023-05-17,,,,,,,,,False,False,,False,,,,,,,,,,,,,,2023-01-25T11:45:38.3310351Z
e5172a1c-d49c-4b43-b97b-435c8cf95f99,37033,1398,N943JS,Airframe ,20230220202140,4,Closed,False,943-2-20-23SH1,DISCREPANCY,25,,Left side LAV sliding door will not latch open,2023-02-22T14:03:36.1018563Z,2023-02-20,8220.9,5807,,,,,,,,,1,Pirep,,,False,True,,False,,,,,,,FIXED JAMMED BOTTOM POP-OUT PANEL AND PLACED IT BACK ON TRACK AND OPS TESTED LAV DOORS.  OPS TEST GOOD AT THIS TIME.  WORK DONE IN REF TO 680 AMM REF 25-20-10.,Darrell Spivey,2023-02-21,,8220.9,5807,,2023-02-21T01:32:20.8542586Z
ff1d12f0-965e-4a44-a849-075fdc62da9f,37033,1395,N943JS,Airframe ,20230208162814,4,Closed,False,,DISCREPANCY,32,,PERFORM ONE TIME INSPECTION OF LEFT MAIN INBOARD TIRE FOR SERVICEABILITY FOR ONE TIME FLIGHT BACK TO KISO.,2023-02-14T17:51:48.4511651Z,2023-02-08,8166.0,5775,,,,,,,,,2,Non-Routine,NODELAY,,False,True,MX CONTROL,False,ADMIN,A KEEGAN,,,,,"WORN BEYOND LIMITS, REFERENCE NEXT DISCERPANCY FOR REPLACEMENT.",Darrell Spivey,2023-02-09,,8169.1,5775,,2023-02-08T21:30:33.9405042Z
68c8c8ee-750f-400e-bd0f-52ad7a531787,37033,1396,N943JS,Airframe ,20230208171519,4,Closed,False,,DISCREPANCY,32,,LEFT MAIN INBOARD TIRE WORN BEYOND SERVICEABLE LIMITS,2023-02-14T18:07:20.7072491Z,2023-02-08,8166.0,5775,,,,,,,,,1,Pirep,DELAY,,False,True,PILOT REPORTED,False,ACCEPTANCE,MICHAEL FOOR,,,0.0,,"REMOVED AND REPLACED THE #2 MAIN WHEEL ASSEMBLY WITH A CUSTOMER SUPPLIED EXCHANGE OVERHAULED MAIN WHEEL AND NEW TIRE.  SERVICED TIRE WITH NITROGEN.  NO LEAKS NOTED.  WORK PERFORMED IAW CESSNA 680 MM 32-41-20.
#2 MAIN WHEEL ASSY P/N OFF:  3-1621  S/N OFF:  3580    P/N ON:  (OVERHAULED) 3-1621 WITH S/N ON:  2629
#2 MAIN TIRE P/N OFF:  M14401  S/N OFF:  2095K102       P/N ON:  (NEW) M14401  WITH S/N ON:  2267K106",Darrell Spivey,2023-02-09,,8169.1,5775,,2023-02-08T22:18:18.6166012Z
26f9a29a-a2d8-46c8-a8fe-4c83e4b84550,37033,1392,N943JS,Airframe ,20230128122627,4,Closed,False,,DISCREPANCY,34,,FMS Update.,2023-01-30T18:51:54.7778401Z,2023-01-28,,,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,0.0,,UPDATED FMS NAV DATABASE WITH CYCLE 202301.  EXPERATION 23-FEB-2023,Darrell Spivey,2023-01-28,,8134.1,5763,,2023-01-28T17:26:52.8462122Z
fcce2048-79e8-4ca7-927f-5e66b054436c,37033,1393,N943JS,Airframe ,20230128122705,4,Closed,False,,DISCREPANCY,23,,Troubleshoot Comm2 MEL (If this is resolved we need to clear the MEL),2023-01-30T18:53:22.1886115Z,2023-01-28,,,,,,,,,,,1,Pirep,,,False,False,,False,,,,,0.0,,"REMOVED, CLEANED AND RESEATED COMM 2 MODULE IAW CESSNA 680 MM 23-10-10.  OPS CHECK GOOD.  THIS CLEARS MEL.",Darrell Spivey,2023-01-28,,8134.1,5763,,2023-01-28T17:33:10.0801378Z
72b2a29e-8f05-4b39-8fd9-c14a2b501b5d,37033,1394,N943JS,Airframe ,20230130135332,4,Closed,False,,DISCREPANCY,12,,TIRE PRESSURE SERVICE,2023-01-30T18:55:24.3454874Z,2023-01-28,8134.1,5763,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,SERVICED ALL TIRE PRESSURES IAW CESSNA 680 MM 12-13-02,Darrell Spivey,2023-01-28,,8134.1,5763,,2023-01-30T18:54:14.5541035Z
890e19e2-eaf6-48f7-b311-1fb6943705ce,37033,1387,N943JS,Airframe ,20230117110924,4,Closed,False,943-01-17-23RW,DISCREPANCY,,,galley hot water nozzle will not discharge water when button is pushed,2023-02-03T11:50:57.9371016Z,2023-01-17,,,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,0.0,,"CONTINUE OPS PER NEF-5-G1, CAT D, DUE 05-17-23, REF CN: 943-01-17-23CTW1",Darrell Spivey,2023-01-25,,8120.0,5756,,2023-01-17T16:09:44.1166018Z
f2ac3dac-ad2a-4e66-abea-4e492ad42300,37033,1383,N943JS,Airframe ,20230117110049,4,Closed,False,943-01-17-23CTW,MEL,23,,comm #2 unable to xmit,2023-01-29T02:15:28.4394799Z,2023-01-17,8120.0,5756,,,D,,,,,,,,,,False,True,,False,,,,,,,"REMOVED, CLEANED AND RE-ATTACHED COMM2 2 MODULE IAW CESSNA 680 MM 23-10-10. OPS CHECKS GOOD. THIS CLEARS MEL",Jonathan Thompson,2023-01-28,,8134.1,5763,,2023-01-17T16:02:07.6630064Z
41209b83-bb3a-42fb-baca-8c500e8817d6,37033,1388,N943JS,Airframe ,20230117111315,4,Closed,False,943-01-17-23RW,DISCREPANCY,34,,Remove CDU from N943JS to install on N941JS,2023-02-01T17:54:01.472731Z,2023-01-17,8120.0,5756,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,"INSTALLED NEW CDU UNIT AND OPS TESTED, OPS TEST GOOD AT THIS TIME.  WORK DONE IN REF TO 680 MM REF 34-56-00
P/N OFF:  7025725-912  S/N OFF:  06041811
P/N ON:  (SERVICEABLE) 7025725-912  S/N ON:  04060711",Darrell Spivey,2023-01-25,,8120.0,5756,,2023-01-17T16:14:34.9853861Z
ae6112bc-8449-4321-ba1a-9b7512577081,37033,1386,N943JS,Airframe ,20230117110908,4,Closed,False,943-01-17-23RW,DISCREPANCY,25,,no copilot window shade,2023-02-01T18:08:25.4763538Z,2023-01-17,8120.0,5756,,,,,,,,,1,Pirep,,,False,True,,False,,,,,0.0,,"INSTALLED NEW COPILOT WINDOW SHADE AND OPS TESTED.  OPS TEST GOOD AT THIS TIME.  WORK DONE IN REF TO 680 MM REF 25-10-30.
P/N OFF:  R1350400  S/N:  N/A
P/N ON:  (NEW) R1350400  S/N ON:  M257777",Darrell Spivey,2023-01-25,,8120.0,5756,,2023-01-17T16:09:21.6466213Z
bf8d09fb-2394-4ff0-b766-aa84a7864290,37033,1390,N943JS,Airframe ,20230125064246,4,Closed,False,943-01-17-23CTW,MEL,23,,comm #2 unable to xmit,2023-01-25T11:49:25.272155Z,2023-01-17,,,,,D,,,,,,,,,,False,False,,False,,,,,,,"entered in error, MEL was previously documented in Flight Docs",Randy Willetts,2023-01-25,,,,,2023-01-25T11:44:46.0410503Z
38aa6283-587e-4627-a89e-d258cca399d1,37033,1384,N943JS,Airframe ,20230117110212,4,Closed,False,943-01-17-23RW,DISCREPANCY,33,,cabin lights overhead LH side won't test w/emer lgts. Suspect one of four battery packs discharged in cabin,2023-02-01T18:02:21.8381914Z,2023-01-17,8120.0,5756,,,,,,,,,1,Pirep,,,False,True,,False,,,,,0.0,,"FOUND DISCHARGED AND INOP EMERGENCY BATTERY #2 AND REPLACED WITH NEW UNIT AND OPS TESTED EMERGENCY LIGHTING SYSTEM, OPS TEST GOOD AT THIS TIME.  WORK DONE IN REF TO 680 AMM REF 33-50-10.
P/N OFF:  CBS28-1  S/N OFF:  007937
P/N ON:  (REPAIRED) CBS28-1  S/N ON:  4159M",Darrell Spivey,2023-01-25,,8120.0,5756,,2023-01-17T16:08:51.3406572Z
397d5203-5df1-46b1-9e69-fe1bfb7652e8,37033,1385,N943JS,Airframe ,20230117110854,4,Closed,False,943-01-17-23RW,DISCREPANCY,32,,nose gear shimmy on landing,2023-02-01T18:13:11.079541Z,2023-01-17,8120.0,5756,,,,,,,,,1,Pirep,,,False,True,,False,,,,,0.0,,"REMOVED AND INSTALLED NEW NOSE GEAR WHEEL BEARINGS AND OPS TESTED STEERING SYSTEM.  OPS TEST GOOD AT THIS TIME, NO DISCREPANCIES FOUND.  WORK DONE IN REF TO 680 AMM REF 32-41-10.
P/N:  (NEW)  13889-20629",Darrell Spivey,2023-01-25,,8120.0,5756,,2023-01-17T16:09:06.2788422Z
3f30893d-629d-419e-87b5-7dce745bb4a4,37033,1382,N943JS,Airframe ,20230113112137,4,Closed,False,,DISCREPANCY,34,,#2 FMS/CDU TUNING KNOB INOP,2023-01-13T16:37:04.4802208Z,2023-01-12,8070.7,5733,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,"REMOVED AND REPLACED THE #2 FMS/CDU.   THE INSTALLED FMS/CDU IS IN SERVICEABLE CONDITION AND ORIGIONATED FROM N941JS 680-00147.  RESEARCHED AD'S THROUGH THIS DATE, NONE APPLY TO THE INSTALLED ARTICLE.  PERFORMED SATISFACTORY OPERATIONAL TEST OF THE #2 FMS/CDU AND UPDATED NAV DATABASES TO LATEST CYCLE, EXP 25 JAN 2023. REF HONEYWELL EPIC AVIONICS MM 34-60-10
P/N OFF:  7025725-912  S/N OFF:  04020591
P/N ON:  (SERVICEABLE) 7025725-912  S/N ON:  06071957",Darrell Spivey,2023-01-12,,8070.7,5733,,2023-01-13T16:24:00.3907393Z
928fa90c-76fe-4964-864a-378ccd3fd4bf,37036,1379,N943JS,Engine 2,20221229203429,4,Closed,False,,DISCREPANCY,31,,"ENG CNTRL FAULT, RT MASTER CAUTION IN-FLIGHT. UNABLE TO RESET OR LIGHT TO EXTINGUISH W/ABNORMAL CKLST. ASSOCIATED AMBER %N1 INDICATION.",2023-01-13T16:09:30.0600084Z,2022-12-29,,,,,,,,,,,1,Pirep,,,False,True,,False,,,,,,,"REMOVED AND REPLACED GENERIC I/O MODULE WITH A AS REMOVED PART FROM ACSHARES.  PERFORMED SATISFACTORY SOFTWARE LOAD, NO FAULTS DISPLAYED AT THIS TIME. REF CESSNA 680 MM 34-17-00.
P/N OFF:  7025364-1901  S/N OFF:  07032523
P/N ON: (AS REMOVED) 7025364   S/N ON:  06072280",Darrell Spivey,2023-01-12,5733.0,8070.7,,,2022-12-30T01:35:53.1941341Z
7f344cc4-58ff-4782-9285-bd8f04aa43a3,37033,1380,N943JS,Airframe ,20221229203609,4,Closed,False,,DISCREPANCY,25,,WINDOW SHADE 5TH ONE ON THE RIGHT SIDE OFF-TRACKS,2023-01-13T16:15:54.3230088Z,2022-12-29,,,,,,,,,,,1,Pirep,,,False,False,,False,,,,,,,"REPAIRED RH CABIN #5 WINDOW SHADE.  OPS CHECK GOOD, REF CESSNA 680 MM CH 25-20-25, REF CABIN CRAFTERS WO #2022-015611.",Darrell Spivey,2023-01-12,,8070.7,5733,,2022-12-30T01:36:54.8500172Z
7d1faee9-4835-4663-a684-ef6cece002ab,37033,1378,N943JS,Airframe ,20221229203241,4,Closed,False,,DISCREPANCY,23,,"COMM 2 WON'T XMIT. TX APPEARS BUT WON'T TRANSMIT, ONLY RECEIVES.",2023-01-13T15:58:34.8218901Z,2022-12-29,,,,,,,,,,,1,Pirep,,,False,True,,False,,,,,,,PERFORMED SATISFACTORY OPERATIONAL CHECK OF THE #1/2 COMM AND #1/2 ACP. REF THE CESSNA 680 MM CH 23-10-00.,Darrell Spivey,2023-01-12,,8070.7,5733,,2022-12-30T01:33:58.3361846Z
05a8d8fa-ac1f-42d5-97f2-8453d845c12f,37033,1376,N943JS,Airframe ,20221215234652,4,Closed,False,,MEL,22,,MACH TRIM FAIL,2022-12-30T15:28:00.9717117Z,2022-12-15,8058.2,5727,,,C,,,,,,1,Pirep,,,False,True,,False,,,,,,,"REMOVED AND REPLACED MACH TRIM ACTUATOR IN REF TO 680 AMM 27-40-00.  MACH TRIM FAIL ANNUNCIATION WENT AWAY, OPS CHECK GOOD.  THIS CLEARS MEL CN 943-12-26-22RS ""MACH TRIM FAIL"".
P/N OFF/ON:  EM4070-8
S/N OFF:  8771
S/N ON:  10U (OVERHAULED)",Darrell Spivey,2022-12-27,,8063.7,5730,,2022-12-16T04:48:19.4320653Z
1d9d1cf1-972a-4f00-8c41-fc7e2025cd88,37033,1375,N943JS,Airframe ,20221210121018,4,Closed,True,943-12-10-22BAP,MEL,34,,#1 FMS CDU inop,2023-01-10T18:40:32.4707503Z,2022-12-10,8037.9,5716,,,C,,,,,,2,Non-Routine,,,False,False,,False,,,,,0.0,,"REMOVED AND REPLACED WITH NEW FMS UNIT AND OP TESTED.  OP TEST GOOD AT THIS TIME, NO DISCREPANCIES FOUND.  THIS CLEARS MEL 943-12-10-22BAP. WORK DONE IAW 680 MM 34-23-00.
P/N OFF/ON:  7025725-912  S/N OFF:  03100277.  S/N ON:  (REPAIRED) 04020591",Darrell Spivey,2022-12-23,,8058.2,5728,,2022-12-10T17:12:04.7456805Z
d7870840-4c01-497f-9f9a-b9d8199d919f,37033,1374,N943JS,Airframe ,20221130110438,4,Closed,False,943-11-30-22MST,DISCREPANCY,34,,FMS UPDATE,2022-12-06T21:24:59.9920502Z,2022-11-30,8004.9,5700,,,,,,,,,2,Non-Routine,,,False,False,,False,ON GROUND,PILOT,,,0.0,,REF AMM CH 34-00-00. EXP DATE: DEC 28 2022,Jazmin Tyndall,2022-11-30,,8004.9,5700,,2022-11-30T16:05:44.9765396Z
fb382ba6-bd1f-4f32-809a-4da979c9e1a0,37033,1373,N943JS,Airframe ,20221119161905,4,Closed,False,,DISCREPANCY,30,,With ENG STAB bleed on get amber CAS STAB BLEED LEAK followed by STAB Anti-Ice Cold L/R,2022-11-22T18:51:22.1077265Z,2022-11-19,7989.0,5692,,,,,,,,,,,,,False,True,,False,,,,,0.0,,REMOVED AND REPLACED STAB BLEED LEAK CONTROLLER WITH NEW UNIT. OPERATIONAL CHECK GOOD. REF CE 680 AMM 36-20-10.,Jazmin Tyndall,2022-11-22,,7989.0,5692,,2022-11-19T21:23:36.6234288Z
625d8f06-9bc7-42d9-ad18-58064d7808e9,37033,1381,N943JS,Airframe ,20230106061825,4,Closed,False,943-11-14-22NB,MEL,,AMM 04-50-00-7100,Cyan EICAS LH Engine Dispatch Limit DUE 125 HRS,2023-01-13T17:45:40.7846913Z,2022-11-14,,,,,A,,,,,,1,Pirep,,,False,False,,False,,,,,,,REMOVED AND REPLACED THE #4 G10 OPS CHECKS OK. REF CESSNA 680 AMM 34-17-00. MAINT ACTION CLEARS MEL CTL # 943-11-14-22NB,Jonathan Thompson,2023-01-12,,8070.7,5733,,2023-01-06T11:19:24.6879577Z
5f554b3e-89ec-45ef-bb53-ff20d334090a,37042,2374,N945JS,Airframe ,20230315130130,4,Closed,False,,DISCREPANCY,21,,CUP HOLDERS AND TRAY TABLE GETTING EXTREMELY HOT,2023-03-18T20:16:45.6101321Z,2023-03-15,12224.2,6149,,,,,,,,,1,Pirep,,,False,True,,False,IN FLIGHT,ALEX NICKELSON,,,,,"FOUND A LEAKING WARM AIR DUCT AND RE-ADHERED SILICONE COUPLER AND OPS TESTED WITH BLEED AIR.  OPS TEST GOOD AT THIS TIME, WORK DONE IN REF TO 750 AMM REF 21-22-00.",Darrell Spivey,2023-03-15,,12225.4,6150,,2023-03-15T17:02:20.4439629Z
3cbe10be-fc16-441d-b965-aea456968619,37042,2368,N945JS,Airframe ,20230311203654,4,Closed,False,945-3-11-23CTW,DISCREPANCY,38,,PRECHARGE AND OVERFILL LIGHT REMAIN ILLUMINATED ON LAV PANEL AFTER SERVICING.,2023-03-14T11:39:52.9957057Z,2023-03-11,12224.2,6149,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,RESERVICED LAV IN REF TO CESSNA 750 AMM 12-10-51 NO DEFECTS NOTED.,Darrell Spivey,2023-03-13,,12224.2,6149,,2023-03-12T01:39:20.165654Z
f402fd96-d509-4367-81fe-03b3919ceb9e,37042,2372,N945JS,Airframe ,20230313081105,4,Closed,False,,DISCREPANCY,34,,VERIFY NAVIGATION DATABASE IS UP TO DATE.,2023-03-13T12:13:36.7496512Z,2023-03-09,12224.2,6149,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,VERIFIED NAV DATABASE IS UP TO DATE AND EXPIRES 3/22/23,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-13T12:12:06.3386634Z
3c0547fe-e3ce-400d-b4bf-26becca91e65,37042,2364,N945JS,Airframe ,20230310085730,4,Closed,False,,DISCREPANCY,25,,WRONG RED GEAR INSTALLED ON AIRCRAFT,2023-03-13T11:38:03.3531307Z,2023-03-09,,,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,INSTALLED CORRECT RED GEAR PER COMPANY POLICY,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-10T13:58:24.380037Z
4a892380-6d7f-432c-9e50-2a2459ed7eab,37042,2370,N945JS,Airframe ,20230313065752,4,Closed,False,,DISCREPANCY,12,,HYD RESERVOIR REQUIRES SERVICING,2023-03-13T11:02:37.5782557Z,2023-03-09,12224.2,6149,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,SERVICED HYD RESERVOIR IAW CESSNA MODEL 750 12-10-15,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-13T10:58:33.9050275Z
d049b143-96fb-4a8e-a231-3c1e0f3f4b37,37042,2363,N945JS,Airframe ,20230310085614,4,Closed,False,,DISCREPANCY,25,,MISSING 1 AIRCRAFT KEY,2023-03-13T11:36:53.9814581Z,2023-03-09,,,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,REPLACED MISSING FLEET AIRCRAFT KEY IAW FLY EXCLUSIVE COMPANY POLICY,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-10T13:57:02.9496112Z
ef885fad-ccb0-4ffb-894f-5fb26256ea44,37042,2366,N945JS,Airframe ,20230310090048,4,Closed,False,,DISCREPANCY,25,,AFT CLOSET DOOR REQUIRES ADJUSTMENT,2023-03-13T12:18:24.0518349Z,2023-03-09,,,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,REMOVED LATCH STRIKER CATCH PART# S-1017-3 AND REPLACED IT WITH A NEW LATCH STRIKER CATCH PART# S-1017-3 AND REMOVED LATCH THREAD PART# S-223-11 AND REPLACED WITH NEW LATCH THREAD PART# S-2237-11 THEN REINSTALLED AFT LAV CLOSET DOOR IAW C750 IMM 25-40-03,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-10T14:01:35.1338225Z
6b281922-0e91-40fb-b1d6-75894b98731a,37042,2369,N945JS,Airframe ,20230313065420,4,Closed,False,,DISCREPANCY,12,,O2 REQUIRES SERVICING,2023-03-13T10:56:24.4550355Z,2023-03-09,12224.2,6149,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,SERVICED O2 IAW CESSNA MODEL 750 AMM 12-10-45,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-13T10:55:09.3029185Z
2d9b84ab-0be1-4160-b442-863c66825ac2,37042,2373,N945JS,Airframe ,20230313082513,4,Closed,False,,DISCREPANCY,22,,ROBBED FLIGHT GUIDANCE CONTROLLER P/N: 7011702-929 WITH S/N: 5091437 FOR USE ON N979JS.,2023-03-13T12:29:43.3043419Z,2023-03-09,12224.2,6149,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,INSTALLED (REPAIRED) FGC P/N: 7011702-929 WITH S/N: 99040881 OPERATIONAL CHECKS GOOD NO DEFECTS NOTED IAW 750 AMM 22-10-03,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-13T12:27:18.9332477Z
92675e23-4823-46ef-876f-b2a2db8ed49a,37042,2371,N945JS,Airframe ,20230313065940,4,Closed,False,,DISCREPANCY,12,,ALL TIRES REQUIRE SERVICING,2023-03-13T11:01:37.0828209Z,2023-03-09,12224.2,6149,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,SERVICED NLG AND MLG TIRES IAW CESSNA MODEL 750 AMM 12-10-30,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-13T11:00:36.1239745Z
191fae11-3e98-41b8-ad3e-cdb05f85c9bd,37042,2365,N945JS,Airframe ,20230310085852,4,Closed,False,,DISCREPANCY,51,,"L/H TAIL CONE, DAMAGED NUT PLATE",2023-03-13T11:42:45.1078049Z,2023-03-09,,,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,"REMOVED DAMAGED NUT PLATE AND INSTALLED NEW NUT PLATE, REF CESSNA 750 SRM 51-40-03.
P/N:  MS21075L3N  S/N NONE, QTY 1",Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-10T13:59:40.2699901Z
df46de4d-4c73-452a-8e9f-d3851724e885,37042,2362,N945JS,Airframe ,20230310085452,4,Closed,False,,DISCREPANCY,25,,lavatory light cover not installed,2023-03-13T11:34:44.535385Z,2023-03-09,,,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,INSTALLED LAVATORY LIGHT CONTROL PANEL IAW CESSNA 750 IMM 25-93-16,Darrell Spivey,2023-03-09,,12224.2,6149,,2023-03-10T13:56:01.3040657Z
ed8d7b10-bb03-4340-b244-e36bbbbf1975,37042,2361,N945JS,Airframe ,20230224130724,4,Closed,False,945-2-24-23RW,DISCREPANCY,34,,Nav Data Base requires update,2023-03-14T15:04:12.1024208Z,2023-02-24,,,,,,,,,,,2,Non-Routine,,,False,True,,False,,,,,,,UPDATED NAV DATABASE TO CURRENT EXP 22MAR23.  WORK DONE REF CE750 AMM 34-60-01.,Darrell Spivey,2023-02-24,,12209.1,6140,,2023-02-24T18:07:59.007514Z
835b71c9-8834-4bb0-b4b0-6f0f29ca54e2,37042,2360,N945JS,Airframe ,20230220113728,4,Closed,False,,DISCREPANCY,27,,"ON CLIMB OUT GOT AN AMBER ""YD FAIL UPPER A+B"" EICAS WHILE ""A"" WAS SELECTED. SWITCHED TO THE ""B"" SIDE THEN GOT ""YD FAIL UPPER A"" EICAS CYAN",2023-02-24T15:23:53.1331968Z,2023-02-20,12208.5,6139,,,,,,,,,1,Pirep,,,False,True,,False,IN FLIGHT,ALEX NICKELSON,,,0.0,,"TROUBLESHOT TO THE YSAL #1.  REMOVED AND REPLACED THE #1 YSAC.  COMPLETED OPS CHECK WITH NO FAULTS.  WORK DONEREF TO CE750 AMM 27-24-01
P/N OFF:  7022090-901  S/N OFF:  07120749
P/N ON:  (REPAIRED) 7022090-901  S/N ON:  07040724",Darrell Spivey,2023-02-23,,12209.1,6140,,2023-02-20T16:39:10.42421Z
118dcede-3a23-47bf-a127-8baa0efc5fc9,37042,2359,N945JS,Airframe ,20230216203142,4,Closed,False,,DISCREPANCY,21,,CABIN PAC BLOWS HOT AIR IN AUTO MODES AT FULL COLD SELECTED,2023-02-21T18:12:41.1526469Z,2023-02-16,12208.5,6139,,,,,,,,,1,Pirep,NODELAY,,False,True,PILOT,False,IN FLIGHT NO ABORT,A NICKLESON,,,0.0,,"REMOVED AND REPLACED WITH ""NEW"" CABIN TEMP SENSOR FAN ASSEMBLY.  ALL OPERATIONAL CHECKS GOOD AT THIS TIME. ALL WORK DONE IAW CESSNA MODEL 750 AMM CHAPTER 21-52-00.
P/N OFF/ON:  (NEW) 414F  NO S/N.",Darrell Spivey,2023-02-19,,12208.5,6139,,2023-02-17T01:34:37.9975301Z
36dd1955-8ca1-46c1-8162-e4ffc971bae1,37042,2358,N945JS,Airframe ,20230216202539,4,Closed,False,,DISCREPANCY,27,,YD FAIL UPPER A EICAS MESSAGE IN FLIGHT,2023-02-21T18:14:28.4011004Z,2023-02-16,12208.5,6139,,,,,,,,,1,Pirep,NODELAY,,False,True,PILOT,False,IN FLIGHT NO ABORT,A NICKLESON,,,0.0,,PERFORMED OPERATIONAL CHECKS OF THE YAW STABILITY AUGMENTATION SYSTEM IAW CESSNA MODEL 750 AMM CHAPTER 27-24-01.  NO FAULTS FOUND AT THIS TIME.,Darrell Spivey,2023-02-19,,12208.5,6139,,2023-02-17T01:30:43.1779823Z
ba74d26b-f2e0-4266-a951-0f917d31a1f8,37042,2357,N945JS,Airframe ,20230216091121,4,Closed,False,,DISCREPANCY,25,,ROB DOOR PIN SWITCH P/N:  S3244-1  NO S/N FOR USE ON N954JS.,2023-02-16T14:15:52.1313759Z,2023-02-12,12200.6,6135,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,INSTALLED NEW DOOR SWITCH SCOO3 IAW CESSNA 750 AMM 52-70-00 AND WM 52-10-01.  RIGGED DOOR SWITCH IAW CESSNA 750 AMM 52-70-00 AND PERFORMED OPS CHECK OF DOOR WARNING SYSTEM IAW CESSNA 750 AMM 52-70-00.  OPS CHECK GOOD AT THIS TIME.,Darrell Spivey,2023-02-12,,12200.6,6135,,2023-02-16T14:12:58.4673434Z
a72d1fda-8e86-4394-90e8-2d61ea001c80,37042,2356,N945JS,Airframe ,20230216084348,4,Closed,False,,DISCREPANCY,,,ROB BAGGAGE SCALE P/N:  N/A  S/N:  945 FOR USE ON N954JS.,2023-02-16T14:03:16.1424888Z,2023-02-12,12200.6,6135,,,,,,,,,2,Non-Routine,,,False,False,,False,,,,,,,INSTALLED RECALIBRATED BAGGAGE SCALE S/N:  153 IN REF TO FLYESCLUSIVE COMPANY POLICY.  NEW CAL DUE DATE IS 1/31/2024.,Darrell Spivey,2023-02-12,,12200.6,6135,,2023-02-16T13:45:00.3641632Z
